,sub_id,status,dates
4014,829,canceled,2020-06
4016,70,active,2020-12
4019,282,active,2020-05
4020,598,active,2020-06
4022,278,active,2020-01
4023,589,active,2021-01
4024,179,canceled,2021-07
4025,73,active,2020-01
4026,123,active,2021-04
4027,311,active,2020-06
4028,758,canceled,2021-09
4029,18,active,2020-06
4031,88,active,2020-05
4032,1059,active,2020-01
4033,422,active,2020-09
4034,802,active,2020-11
4035,114,active,2021-12
4036,490,active,2021-09
4037,1008,active,2021-07
4038,526,active,2021-06
4039,632,active,2020-10
4040,805,canceled,2020-12
4041,121,active,2021-11
4042,861,canceled,2020-05
4044,556,active,2021-02
4046,631,active,2020-07
4047,998,active,2021-08
4049,980,canceled,2020-08
4050,693,canceled,2020-07
4051,454,active,2020-01
4052,93,canceled,2021-04
4053,325,active,2021-05
4054,918,active,2021-02
4055,813,active,2020-06
4056,760,active,2021-04
4057,4,active,2020-08
4058,305,canceled,2020-02
4059,587,active,2020-10
4060,735,active,2021-08
4061,593,active,2020-08
4065,297,active,2020-10
4067,476,active,2020-06
4068,694,canceled,2021-01
4069,751,active,2020-07
4072,838,active,2021-10
4073,628,canceled,2021-08
4074,44,active,2021-11
4075,504,canceled,2021-09
4076,401,active,2020-03
4077,538,canceled,2021-01
4078,529,canceled,2020-06
4079,1072,canceled,2020-08
4080,852,canceled,2020-09
4081,933,active,2021-11
4082,555,canceled,2021-02
4083,561,active,2021-03
4084,480,canceled,2020-11
4086,234,active,2021-06
4088,750,canceled,2021-06
4089,57,active,2020-03
4090,178,canceled,2020-04
4094,796,canceled,2021-08
4096,124,canceled,2021-06
4097,148,canceled,2021-05
4098,53,active,2020-09
4099,316,canceled,2021-07
4100,865,canceled,2021-06
4101,62,active,2021-05
4103,697,canceled,2021-06
4104,1012,canceled,2021-07
4105,929,active,2020-08
4106,331,active,2021-08
4108,364,active,2020-01
4109,296,canceled,2020-11
4112,625,active,2021-06
4113,708,active,2021-01
4115,765,active,2020-10
4116,119,active,2021-10
4117,384,canceled,2021-01
4118,524,canceled,2021-01
4119,1081,active,2020-02
4120,1066,active,2020-08
4121,886,active,2020-05
4122,320,active,2021-11
4123,783,canceled,2021-03
4124,350,active,2020-07
4125,475,canceled,2021-11
4126,24,active,2021-05
4127,398,canceled,2020-06
4128,120,canceled,2021-02
4129,1028,canceled,2021-03
4130,891,canceled,2020-09
4131,140,canceled,2020-04
4133,179,active,2021-09
4134,935,active,2020-12
4136,345,active,2021-08
4139,857,active,2021-02
4140,200,active,2021-10
4141,601,canceled,2020-04
4142,1060,canceled,2020-05
4143,22,canceled,2021-10
4144,301,active,2021-04
4145,573,canceled,2020-06
4148,701,active,2021-07
4150,776,canceled,2021-10
4152,152,canceled,2020-04
4154,498,canceled,2020-02
4156,412,canceled,2021-10
4158,588,canceled,2021-09
4159,330,active,2021-01
4160,1055,canceled,2020-05
4162,1012,active,2021-11
4163,912,active,2020-11
4164,701,active,2020-10
4165,359,active,2021-02
4166,653,canceled,2020-12
4167,1063,active,2020-03
4169,229,canceled,2020-08
4170,126,canceled,2020-03
4171,772,active,2020-08
4173,985,active,2020-08
4174,934,canceled,2020-08
4175,312,canceled,2021-09
4177,551,canceled,2020-07
4178,587,canceled,2021-10
4180,475,canceled,2020-04
4181,693,active,2021-11
4182,505,canceled,2021-12
4184,434,active,2021-07
4185,580,canceled,2020-11
4186,65,canceled,2021-09
4187,296,active,2020-09
4188,787,active,2020-03
4189,431,active,2021-08
4190,986,canceled,2020-04
4191,1048,active,2021-03
4192,41,active,2021-08
4193,1011,canceled,2021-07
4194,524,canceled,2020-05
4195,133,active,2021-04
4197,198,canceled,2021-05
4198,180,active,2020-03
4199,750,canceled,2021-01
4200,469,canceled,2020-11
4201,58,active,2020-03
4202,659,canceled,2020-11
4203,693,active,2021-05
4204,851,canceled,2020-02
4205,736,active,2021-07
4207,501,canceled,2021-07
4208,528,active,2021-11
4209,678,active,2021-09
4210,1031,active,2021-06
4212,391,active,2021-09
4213,630,active,2021-07
4214,1042,active,2021-03
4215,288,canceled,2021-02
4216,504,active,2020-04
4217,627,active,2021-01
4218,926,active,2021-04
4219,598,active,2020-08
4220,462,canceled,2021-12
4221,1083,canceled,2020-05
4222,935,active,2020-12
4224,243,canceled,2021-06
4225,1027,active,2020-05
4226,580,active,2021-04
4227,484,canceled,2021-07
4229,424,active,2020-02
4230,87,canceled,2020-05
4231,706,active,2021-05
4232,313,active,2020-01
4233,779,active,2021-12
4234,813,active,2021-02
4235,302,canceled,2021-03
4236,716,canceled,2020-05
4238,850,active,2021-08
4239,219,active,2021-01
4240,979,canceled,2021-07
4242,568,canceled,2020-12
4243,845,canceled,2020-12
4244,910,active,2021-07
4245,327,active,2021-01
4246,69,active,2021-11
4247,899,active,2020-05
4248,584,active,2021-04
4249,982,canceled,2020-07
4250,295,active,2021-10
4252,999,canceled,2021-12
4254,857,active,2020-12
4256,977,canceled,2021-11
4257,455,active,2021-02
4259,592,active,2021-02
4260,308,canceled,2020-09
4261,392,canceled,2021-03
4262,155,active,2020-07
4264,772,canceled,2021-01
4265,617,canceled,2021-11
4266,1099,active,2020-08
4267,243,canceled,2021-11
4268,803,active,2021-05
4269,327,active,2021-07
4270,443,canceled,2021-09
4271,248,canceled,2021-08
4272,932,active,2021-04
4273,516,canceled,2020-09
4274,511,active,2020-06
4275,90,active,2021-11
4276,167,canceled,2020-10
4277,508,canceled,2021-03
4278,21,canceled,2020-05
4279,209,active,2021-11
4280,815,active,2020-06
4282,768,canceled,2021-11
4283,887,canceled,2021-04
4285,688,active,2021-12
4286,404,active,2021-09
4287,708,active,2021-07
4288,528,canceled,2021-10
4289,968,active,2020-03
4290,429,canceled,2021-05
4291,160,canceled,2021-01
4292,886,active,2020-11
4293,910,active,2021-03
4294,375,canceled,2020-08
4295,318,canceled,2020-01
4296,159,canceled,2020-02
4297,38,canceled,2020-12
4298,1084,active,2021-03
4299,831,active,2021-04
4300,145,active,2020-12
4301,428,active,2020-05
4302,963,active,2020-08
4303,548,canceled,2021-02
4304,1086,canceled,2020-01
4305,246,canceled,2021-08
4306,208,active,2020-09
4307,298,active,2020-05
4308,621,canceled,2021-07
4309,268,canceled,2020-05
4310,782,canceled,2021-05
4311,809,active,2021-09
4313,316,canceled,2020-12
4314,128,active,2021-06
4316,894,active,2020-02
4317,535,active,2020-11
4318,1083,canceled,2021-07
4319,499,active,2021-11
4320,697,canceled,2020-03
4321,150,canceled,2021-12
4322,121,canceled,2021-08
4323,430,canceled,2021-04
4324,447,canceled,2021-10
4326,102,canceled,2021-05
4327,170,canceled,2021-03
4328,19,active,2021-07
4329,932,canceled,2021-12
4330,283,active,2021-05
4331,65,active,2021-07
4332,689,canceled,2020-04
4333,720,active,2021-06
4334,93,active,2021-10
4335,27,active,2021-01
4336,29,active,2021-09
4337,340,active,2020-11
4338,227,active,2021-04
4339,1058,active,2021-03
4341,512,canceled,2020-12
4342,766,canceled,2020-04
4343,641,active,2021-01
4345,794,canceled,2021-08
4346,8,canceled,2020-09
4347,112,active,2021-07
4348,756,canceled,2021-03
4349,92,active,2020-05
4351,432,canceled,2020-11
4352,948,canceled,2021-07
4353,118,active,2020-12
4354,312,active,2020-01
4355,214,active,2021-02
4356,34,active,2020-09
4358,130,active,2020-09
4360,977,active,2020-02
4361,632,canceled,2021-02
4362,620,active,2021-07
4363,82,canceled,2021-05
4364,721,active,2021-02
4365,700,canceled,2021-03
4366,583,canceled,2021-11
4368,895,canceled,2021-03
4369,436,active,2021-11
4370,702,canceled,2020-02
4371,125,active,2020-06
4373,663,active,2021-09
4374,249,canceled,2021-08
4375,684,active,2021-09
4376,444,canceled,2021-02
4378,405,active,2021-07
4379,356,canceled,2021-07
4381,556,canceled,2021-02
4382,1017,canceled,2021-11
4383,1068,active,2021-04
4384,747,canceled,2020-04
4385,1081,canceled,2021-04
4386,44,canceled,2021-12
4387,797,active,2021-09
4389,52,canceled,2021-09
4390,1083,canceled,2021-07
4391,65,active,2021-02
4392,953,active,2021-02
4394,893,active,2021-03
4395,423,canceled,2021-08
4396,521,active,2021-05
4399,1067,active,2020-10
4400,283,canceled,2020-07
4401,196,active,2020-03
4402,899,active,2020-08
4403,454,canceled,2020-10
4404,230,active,2020-04
4405,623,canceled,2020-10
4407,936,canceled,2021-03
4408,910,canceled,2021-05
4409,172,active,2021-12
4410,1039,canceled,2021-03
4411,904,canceled,2021-07
4413,817,canceled,2021-10
4414,714,canceled,2020-01
4415,867,canceled,2021-01
4416,188,active,2020-12
4417,918,active,2020-09
4418,859,canceled,2020-01
4420,528,canceled,2020-10
4421,533,canceled,2020-06
4422,464,active,2020-03
4423,685,canceled,2021-01
4424,704,canceled,2020-05
4425,157,canceled,2020-04
4426,680,canceled,2020-07
4428,459,active,2020-10
4429,424,active,2021-04
4430,141,active,2021-08
4432,519,active,2020-11
4433,561,canceled,2021-01
4435,380,canceled,2021-09
4436,354,canceled,2020-12
4437,443,active,2020-09
4438,31,active,2021-02
4439,234,active,2021-02
4440,860,active,2020-06
4442,447,canceled,2020-04
4443,102,canceled,2020-05
4444,289,active,2021-03
4448,293,canceled,2020-05
4449,440,active,2020-02
4451,1092,active,2021-12
4452,100,active,2021-02
4453,227,active,2020-05
4454,646,canceled,2021-02
4455,405,canceled,2021-11
4456,541,canceled,2020-08
4457,375,active,2021-04
4458,1048,canceled,2021-11
4459,876,active,2020-05
4460,942,active,2021-05
4461,529,active,2021-07
4462,495,canceled,2021-03
4463,364,active,2020-07
4464,733,canceled,2021-04
4466,176,active,2021-08
4467,732,active,2020-02
4468,327,canceled,2021-09
4470,53,canceled,2021-04
4471,597,active,2021-04
4472,787,canceled,2020-10
4473,348,canceled,2021-09
4474,18,canceled,2021-08
4476,82,active,2020-05
4477,888,active,2020-12
4478,24,active,2021-06
4479,713,active,2020-06
4480,378,canceled,2021-06
4481,318,active,2021-09
4482,926,canceled,2021-08
4483,359,canceled,2021-06
4484,151,active,2021-07
4485,473,active,2021-03
4486,715,canceled,2021-02
4487,160,active,2021-01
4488,220,canceled,2021-01
4489,1008,canceled,2020-11
4490,538,active,2021-01
4492,20,canceled,2020-03
4493,614,canceled,2020-12
4494,411,canceled,2020-09
4495,980,canceled,2021-10
4497,94,canceled,2020-07
4499,240,canceled,2020-09
4500,870,active,2020-05
4501,297,active,2020-06
4502,571,canceled,2021-04
4503,785,canceled,2021-03
4504,526,active,2020-07
4506,305,canceled,2021-08
4507,204,canceled,2021-06
4510,806,active,2020-04
4511,346,active,2021-01
4512,418,active,2021-06
4513,402,active,2021-07
4514,13,active,2021-03
4515,72,canceled,2021-08
4516,250,canceled,2020-09
4518,866,active,2021-09
4519,846,active,2021-02
4520,854,canceled,2021-05
4521,915,canceled,2021-10
4522,653,active,2021-04
4523,947,canceled,2021-03
4524,102,canceled,2021-03
4525,516,active,2021-05
4526,510,active,2020-12
4527,879,active,2021-07
4528,213,canceled,2021-11
4529,906,active,2021-12
4530,681,active,2021-08
4531,564,active,2021-02
4533,960,canceled,2020-07
4534,545,canceled,2020-05
4535,1075,canceled,2020-08
4536,575,active,2021-07
4537,751,active,2021-03
4538,951,active,2021-03
4539,577,canceled,2021-09
4540,34,active,2020-02
4542,224,active,2021-08
4543,975,active,2021-02
4544,541,canceled,2021-03
4546,441,active,2020-09
4547,22,active,2021-06
4548,193,canceled,2021-01
4549,184,active,2021-11
4550,1050,canceled,2020-01
4551,852,active,2020-12
4552,718,active,2021-06
4553,394,canceled,2021-06
4554,941,active,2021-08
4555,22,active,2020-05
4557,30,active,2021-05
4558,869,canceled,2020-06
4560,112,canceled,2020-06
4561,627,canceled,2021-02
4562,116,active,2021-10
4564,1047,active,2020-09
4565,914,canceled,2021-10
4566,225,active,2021-09
4567,782,active,2020-08
4569,546,active,2021-02
4572,197,active,2021-10
4573,469,active,2021-09
4574,30,active,2021-02
4575,325,active,2020-12
4576,135,active,2021-07
4580,452,active,2020-11
4581,1072,canceled,2020-12
4582,1087,active,2021-06
4583,331,canceled,2021-07
4584,904,active,2021-10
4586,539,canceled,2020-07
4587,1088,active,2020-04
4588,766,active,2020-01
4589,50,canceled,2021-03
4590,135,canceled,2021-08
4591,141,active,2020-09
4593,435,active,2021-06
4594,478,canceled,2021-05
4595,287,canceled,2021-02
4596,117,active,2021-03
4597,952,active,2020-07
4598,605,canceled,2020-09
4599,892,active,2020-07
4600,499,canceled,2020-10
4601,729,canceled,2020-08
4602,214,canceled,2021-01
4603,1067,canceled,2020-10
4604,607,canceled,2021-07
4605,219,active,2021-05
4606,176,canceled,2020-09
4607,418,canceled,2020-01
4608,596,active,2020-12
4609,93,canceled,2020-04
4610,53,canceled,2021-02
4611,110,canceled,2021-08
4612,59,active,2021-06
4613,33,canceled,2021-05
4614,1078,active,2021-08
4616,545,active,2021-05
4617,1095,active,2021-09
4618,79,canceled,2020-05
4619,59,active,2020-04
4620,1081,active,2021-06
4621,694,canceled,2021-11
4622,666,active,2021-02
4623,210,canceled,2021-06
4624,77,canceled,2021-07
4625,121,canceled,2021-08
4626,465,canceled,2021-03
4627,481,canceled,2021-09
4628,64,canceled,2020-07
4629,836,canceled,2021-04
4632,1002,active,2021-11
4633,430,active,2020-05
4634,573,active,2020-07
4635,368,active,2021-04
4636,165,canceled,2021-04
4637,832,canceled,2020-06
4638,363,active,2021-11
4639,803,active,2020-12
4640,171,active,2020-05
4643,263,active,2021-08
4644,999,canceled,2021-01
4645,514,active,2020-02
4646,474,canceled,2021-08
4647,503,canceled,2020-02
4648,885,canceled,2020-03
4649,738,canceled,2020-01
4650,219,active,2020-07
4651,371,active,2020-06
4652,440,active,2021-01
4654,541,canceled,2021-04
4655,835,active,2020-09
4656,291,active,2021-11
4657,48,canceled,2020-02
4658,473,active,2021-09
4659,558,canceled,2020-04
4660,748,canceled,2020-06
4661,973,active,2020-05
4662,521,active,2021-01
4663,417,active,2020-11
4664,991,active,2021-03
4665,462,active,2021-11
4666,241,active,2021-03
4668,240,canceled,2020-06
4669,128,canceled,2021-02
4670,662,canceled,2021-02
4671,439,active,2021-04
4672,782,active,2020-12
4673,36,canceled,2021-07
4674,329,canceled,2020-05
4675,362,canceled,2021-05
4676,443,active,2021-08
4677,748,active,2020-06
4678,268,active,2021-08
4680,289,active,2021-12
4681,543,active,2021-12
4682,63,canceled,2021-03
4683,463,active,2021-11
4684,472,active,2021-11
4685,340,canceled,2020-04
4687,584,active,2021-09
4688,231,active,2021-11
4689,138,active,2021-02
4690,58,active,2021-10
4691,669,active,2021-05
4693,57,active,2021-03
4694,465,active,2020-12
4695,982,canceled,2021-07
4696,499,canceled,2021-09
4697,666,active,2021-03
4698,857,active,2020-10
4699,65,active,2020-10
4700,136,active,2021-12
4701,43,active,2020-01
4702,737,canceled,2021-02
4703,932,canceled,2020-07
4704,115,canceled,2020-11
4706,160,active,2021-01
4707,257,active,2020-05
4708,739,active,2021-09
4709,929,canceled,2021-09
4710,408,active,2021-02
4711,444,canceled,2021-08
4712,525,active,2021-08
4713,1020,canceled,2021-12
4714,547,active,2020-11
4715,927,active,2021-09
4716,322,active,2020-05
4718,1080,canceled,2021-11
4719,469,canceled,2020-01
4720,717,canceled,2021-12
4721,494,active,2020-03
4722,590,canceled,2020-06
4723,585,canceled,2020-08
4724,671,canceled,2021-05
4725,23,active,2021-09
4727,1075,canceled,2021-01
4729,80,canceled,2021-02
4730,171,active,2021-04
4731,90,active,2021-07
4733,784,active,2020-01
4734,544,canceled,2020-12
4735,45,canceled,2021-10
4736,155,active,2021-05
4737,477,canceled,2021-03
4738,785,active,2020-02
4739,40,active,2021-12
4740,99,canceled,2020-10
4741,341,active,2021-02
4742,1051,active,2020-11
4743,378,canceled,2020-02
4744,826,active,2021-07
4745,887,active,2020-07
4746,520,active,2021-03
4749,902,canceled,2020-05
4750,790,canceled,2021-11
4751,437,active,2021-01
4752,436,canceled,2021-11
4753,707,active,2020-10
4754,146,active,2020-12
4755,918,active,2020-11
4756,1062,active,2020-01
4757,1017,active,2020-09
4759,135,active,2021-08
4760,741,canceled,2021-04
4761,675,canceled,2021-06
4762,592,active,2020-02
4763,533,canceled,2020-09
4764,29,canceled,2020-07
4765,968,active,2021-06
4766,262,canceled,2021-11
4768,311,canceled,2020-07
4769,488,active,2020-07
4770,134,active,2021-07
4771,428,active,2020-09
4772,519,active,2020-11
4773,846,active,2021-06
4774,984,canceled,2021-04
4775,967,active,2021-11
4777,746,active,2020-08
4779,307,active,2021-12
4784,736,canceled,2021-08
4786,3,active,2021-08
4787,597,active,2020-05
4788,994,active,2021-03
4789,885,active,2021-01
4790,522,canceled,2021-09
4793,1075,canceled,2021-12
4794,953,active,2021-02
4797,159,active,2021-09
4798,792,active,2021-08
4799,482,canceled,2021-01
4800,21,active,2021-11
4801,668,active,2020-07
4803,586,canceled,2020-10
4804,160,canceled,2020-01
4805,1077,active,2020-03
4806,169,active,2020-01
4807,793,active,2020-07
4809,372,active,2020-11
4810,366,active,2020-05
4811,425,active,2021-10
4812,213,canceled,2021-12
4813,519,active,2020-05
4815,190,active,2021-12
4816,901,active,2021-10
4818,914,active,2020-05
4819,518,active,2021-05
4820,376,canceled,2021-07
4821,298,canceled,2021-01
